business_name,review_location,review_date,review_stars,review_content,user_url
Kado’s Asian Grill Food Truck,"Kihei, HI",9/12/2016,5,Aloha<br>I love food trucks theses guys do it correct .<br>I think there new but wow you got try it . <br>Amazing food love it I will hunt them down.<br>Husband and wife working there Business <br>Prices are good for this quality.,https://www.yelp.com/user_details?userid=EfixsEyrOAOtZbWZTnfR1w
Kado’s Asian Grill Food Truck,"Elk Grove, CA",2/23/2017,5,Kado's Asian Grill is a welcome addition to the McClellan food court! Delicious and plentiful servings and not only helpful but very friendly waitstaff.  Hope to be coming here for a very very long time,https://www.yelp.com/user_details?userid=su5U9Aqd8gerJwwzXct1wg
Kado’s Asian Grill Food Truck,"Elk Grove, CA",4/8/2016,2,"Gave it a try, have to say they have small portions for what you pay.  Food was decent, but wouldn't say it was all that.  <br><br>Had the Japanese ribs, was just ribs with sweet teriyaki sauce.<br><br>Friend tried the chicken and steak, wasn't impressed.",https://www.yelp.com/user_details?userid=bOWc52SLTjh-ayTaNeJlaA
Kado’s Asian Grill Food Truck,"Sacramento, CA",3/3/2017,5,"I love their food. My boyfriend introduced me too it last May, and ever since I crave it more and more. I follow them on Facebook so that I can try to get their delicious Special Chicken at least every other week. Recommend it to everyone. This is by far my favorite food truck.",https://www.yelp.com/user_details?userid=LRRSIRAsMdPWU-b8HD4c-w
Kado’s Asian Grill Food Truck,"Sacramento, CA",5/5/2016,5,"This food is fresh, tangy and so tasty. I'd recommend the house chicken and the Mommas Fried Rice.",https://www.yelp.com/user_details?userid=SYuDCSzCzLxsR6bqlTP5fw
Kado’s Asian Grill Food Truck,"Sacramento, CA",6/28/2016,5,"Kado's Asian grill food truck came out for my companies volleyball event and let me just say.....AMAZING ! Great customer service, great tasting food and healthy! I had the pleasure of working with Dawn K. while organizing my event, A+++ customer service !! Thank you guys for coming out !",https://www.yelp.com/user_details?userid=mRxID_MX6xJfgZMXd3pqKw
Kado’s Asian Grill Food Truck,"Rocklin, CA",5/10/2016,1,"Very small portions. I appreciate them looking out for my waist line and trying to put me on a diet. But if I am at a food truck and spending my money on a chicken bowl, give us twice the portion or cut the price in half.",https://www.yelp.com/user_details?userid=-mRczv_NsV4sQzjED_KGSw
Kado’s Asian Grill Food Truck,"Upland, CA",7/26/2016,5,I really like this new food truck that has come by track 7! The people running the truck are very friendly and their food is really fresh and delicious! I've tried a few things and the ribs have been my favorite. We definitely need something like this around here that is different than the usual fried stuff. Keep it up Kados!,https://www.yelp.com/user_details?userid=qCHbA5C8y5IWaQRykqoysQ
Kado’s Asian Grill Food Truck,"Sacramento, CA",7/14/2016,4,"I'm a huge teriyaki fan, so I just ordered the chicken teriyaki over rice.  Of course it was delicious.  The chicken was perfectly cooked, and they gave me an extra sauce on the side without me even asking for it.  I also got one spam masubi which was pretty good.  Although, $5 for a spam masubi is a bit pricey.  I would definitely order from this truck again next time it's at my work!",https://www.yelp.com/user_details?userid=0sHqQOpALwxxYQWWFWZm0A
Kado’s Asian Grill Food Truck,"Citrus Heights, CA",10/21/2016,5,Had a teriyaki plate from here and it was hands down the best I've had food truck or restaurant wise. The sauce was excellent and complimented the ribs and beef well which were melt-in-your-mouth delicious. The owners are real friendly people. The portion I received was quite generous. Would recommend to anyone looking to mix it up but still eat mouth watering BBQ at a reasonable price.,https://www.yelp.com/user_details?userid=t7J7DXlxXftc6N3uVLH_6w
Kado’s Asian Grill Food Truck,"Loomis, CA",7/14/2016,5,I had the combo plate. The teriyaki beef was just as good as any that I've had. The special chicken was fantastic. So tender it almost didn't seem like chicken. The sauce is subtle but tasty. The ribs have great flavor and were cooked perfectly.  Even the side dishes (salad and bean sprouts) were good and were a good contrast of flavor and texture. A+,https://www.yelp.com/user_details?userid=QLGBCC3BM6YiKwwceA7UWQ
Kado’s Asian Grill Food Truck,"Newcastle, CA",3/17/2017,5,"Great chicken!!!! The rice bowls are the best. I made me the wrong order, but noticed and gave me the correct one also. Both were delicious and great service to boot.",https://www.yelp.com/user_details?userid=ryQoOWeVNNd25ZM0zg2QeA
Kado’s Asian Grill Food Truck,"Sacramento, CA",5/6/2016,5,This food truck was awesome! Their food is fantastic and their service is quick. I had them at the Fountainhead Brewery and even though it was cold and cloudy their food was warm and delicious.,https://www.yelp.com/user_details?userid=idIfihpn0Xv55sKh4xoYZg
Kado’s Asian Grill Food Truck,"Roseville, CA",10/17/2016,5,this place is hella bomb :) they have a tempe taco that is amazing and the side salad was bomb too,https://www.yelp.com/user_details?userid=ETAiJzq2GRp5XZSxlJrSfw
Kado’s Asian Grill Food Truck,"Rocklin, CA",10/20/2016,5,Excellent!! The food was delicious! We had the tie bowls and tacos. All of us kept commenting on how great the food tasted.,https://www.yelp.com/user_details?userid=qcThYeZpv8hbzv9GxIXAGQ
Flavor Face Mobile Food & Catering,"Sacramento, CA",6/25/2018,5,"Oh my goodness! This food truck is fantastic! I had the tuna nachos and they were mind blowing gooood.<br>The truck was parked on Capital Mall and the line went down the street.<br>14$ was a little steep but honestly worth it. I decided to treat myself. I loved all the fresh ingredents they used. Fresh Ahi tuna, wasabi spread, and some other wonderful stuff I dont remember. <br>If you ever see this truck you gotta try them, especially if you like a little or a lot of spice and a ton of flavor.",https://www.yelp.com/user_details?userid=g4m1PJiL42rJZZHnNd0qvw
Flavor Face Mobile Food & Catering,"Sacramento, CA",5/24/2018,5,"They brought the truck out for Open House at our school and did not disappoint. I got the crab mac and cheese grilled cheese, not knowing what to expect. <br><br>OH MAN.<br><br>Plus the chips? So bonus--they're great!",https://www.yelp.com/user_details?userid=cuzX9pk0ZuPFZS0MHJJ6xA
Flavor Face Mobile Food & Catering,"Valley Springs, CA",11/8/2018,5,"Delicious!! Excellent choices, unique flavors and friendly service. Highly recommend!",https://www.yelp.com/user_details?userid=YnUtfJ9Lby6z_jcHYehTSA
Flavor Face Mobile Food & Catering,"Elk Grove, CA",4/28/2018,3,"So I had just come home from Sac Fry Fest, and I wanted to review the first truck that i tried heh.<br><br>Surprisingly, there were no lines for this truck, but since it was Fry Fest, they had two of their signature fries up for grabs:  <br>- Surf Fries contained old bay dusted shoestring fries, topped with crawfish etouffee, fresh parsley and crunchy shallot.<br>- Turf Fries contained curry-dusted hand-cut fries topped with spicy boneless chicken curry, coconut yogurt drizzle, fried plantain, and scallions.<br><br>Pros: <br>- Workers were fast, efficient, and friendly.<br>- They had other delicious unique items on their menu<br><br>Cons: <br>- I was slightly disappointed in the serving size however, it's just tastings and it was a good amount since I had other fries to try. So it's not really a con, but for me yes it was.. for a while.<br><br>I got the Surf Fries. And they were okay, not super delicious but they were good. Average taste, not enough crawfish really, but the old bay seasoning definitely made the fries.<br><br>I'd like to try other things on their menu but this is my rating for just their fries so hoping to update this review in the near future :).",https://www.yelp.com/user_details?userid=argaX4ADH_Wczq2ZUPYLNw
Flavor Face Mobile Food & Catering,"Sacramento, CA",10/16/2017,5,"Flavor Face is such an appropriate name for this foodie truck.  They threw all the yummy flavors in my face:  cheese, butter, pasta, real crab, bread, more cheese, and more butter.  Yup, I went with the ""crab mac &amp; cheese grilled cheese"" that's served with their homemade sea salt vinegar chips ($15).  Crab mac &amp; cheese alone is a wonderful idea, but to put it inside a perfect grilled cheese sandwich?  Genius!  The whole thing was a flavor bomb that exploded in my mouth!  A creamy, cheesy, and rich filling inside buttery, crunchy sourdough bread.  Are those angels I hear singing in the background?<br><br>My food came up super fast, which was appreciated amongst the masses of a crowded beer festival.  The only thing was that they weren't serving any beverages.  Not sure if they ran out or if they were only doing food that day.  Luckily there was plenty of beer around to wash down that crab mac &amp; cheese grilled cheese.  Yup.  Definitely heard angels singing!",https://www.yelp.com/user_details?userid=4x3x0oGs9gcHCoQpqoI9hw
Flavor Face Mobile Food & Catering,"Elk Grove, CA",4/7/2017,4,"For having to eat Seafood on the Friday before Easter, Flavor Face Mobile had me covered!  I liked their simple truck design and their music selection.  They had easy to read menu as a handout and on their board.  The workers were friendly and even offered to wrap up my dish because of the rain.  I ordered two dishes for myself and my fiancée.<br><br>Shrimp Tempura PO Boy - tempura battered shrimp, unagi mayo, wasabi mirin slaw, sweet &amp; sour tomatoes, butter pickles, masago, crispy shallot, and New Orleans french bread.  -- I didn't care for the wasabi, although the workers said it was barely noticeable.  It was ok to me but my fiancée liked it because of the sweetness to contrast the wasabi and mayo.  The shrimp tail had a crispy yet edible shell.<br><br>Famous Crab Mac &amp; Cheese Grilled Cheese - jumbo lump crab, creamy white cheddar mac &amp; cheese, crab chips, scallion, American cheese, and grilled sourdough.  -- I'm not a fan of Mac &amp; Cheese but gave it a try anyways and was I satisfied, be ready for grease though.  I liked the ratio between all the ingredients and I tasted crab in every bite!<br><br>I'll try Flavor Face's other offerings next time because I like their experimentation of different ingredients.  Can't wait to see what comes out next from these guys!",https://www.yelp.com/user_details?userid=in9VsTasUmfJifKYQUoALg
Flavor Face Mobile Food & Catering,"Elk Grove, CA",8/9/2016,5,"Quality ingredients and creative combos make Flavor Face a standout for me among Sactown's food truck scene. <br><br>I first tried them out at the Old Elk Grove Food Truck event in May. Ashley N got the crab, mac n cheese grilled cheese. When I first read the description, I thought it was mac n cheese with crab then come to find out it's a sandwich. To be honest, I thought they were being too ambitious and wasn't sure how it would taste. Glad I was proven wrong after the first bite. Oh my rich goodness! It was like eating mac n cheese with Texas toast. All the ingredients worked so well together. It also came with a side of Saratoga chips that were divine!<br><br>I tried them again at another event where they served crab grilled cheese and watermelon and feta salad. Both were outstanding! the gentleman who runs the truck is so personable and put up with our nine million questions. I'm definitely in love with this truck and their food!",https://www.yelp.com/user_details?userid=ADcVCblpyHf-nMal5i9GKg
Flavor Face Mobile Food & Catering,"Elk Grove, CA",5/7/2016,5,"I got a chance to go to the Flavor Face truck at an event in Old Elk Grove.  There was no line which was sad but good for me since I didn't want to wait a long time.  My transaction went beautifully.  The man taking my order has very pleasant.  I forgot to ask for no onions and went back and asked.  It was 100% my mistake and they told me that they would remake it for me.  I told them that it was ok, I could pick them off but they said it was no problem.  I found a lot of value in the fact that they wanted me to be happy with my food.  <br><br>I ordered the crab mac and cheese grilled cheese and it was AMAZING!  I liked that it came with truck made chips.  I feel like most trucks sell everything a'la cart.  The sandwich was SO delicious!  I loved the big chunks of crab.  It was so good!  The bread was perfectly crisp.  The chips were delicious too.  I'm excited to try more of the food on this truck!",https://www.yelp.com/user_details?userid=anPNIUo-9Qza-R1eJgiHJA
Flavor Face Mobile Food & Catering,"Sacramento, CA",6/10/2016,5,"I am risking some major bubble gut to eat some delicious crab Mac n' cheese melt!  Totally worth it...enjoy it now...and pay for it later. <br><br>The food truck had several interesting items on their menu...but this got my attention...I mean they had hot link fries, artichoke melt...etc.<br><br>The melt itself was delicious...very cheesy and gooey!  What I liked about my melt was that it wasn't that oily.  The melt had a nice crunch when biting into the sandwich (it was cooked perfectly!)...the crab was a tiny on the fishy side...but the taste of the cheese and chives made up for it.  On a negative side note...the chips that came with the meal...they were on the salty side.  But other than that...very good experience.  <br><br>Would definitely go back and try the other sandwiches.  If you are a food truck event and happen to see this truck there...don't hesitate.  Very good!<br><br>Side note - the bubble gut is me...not the food.  Im a tad on the lactose side.  See...willing to risk one night in hell for 20 mins of bliss!",https://www.yelp.com/user_details?userid=3JApsX8WRBnGD2ktE8KC9A
Flavor Face Mobile Food & Catering,"Davis, CA",8/4/2018,1,"My family drove 45 minutes to an event catered by Flavor Face. We paid $20 each to get into the event. We are challenged because we must eat food that is gluten free. We asked the chef to accommodate our need by amending a few things from the exiting menu(example:we wanted to eat a sausage dish without the bun). The chef refused. Flat out refused to make any accommodation or changes. Nothing. Our evening ruined, we were forced to leave the event in search of a more accommodating venue. The chef's assistant told us that he wouldn't change anything because ""it didn't look good.""  Kind of a big ego for a guy who cooks his food in a truck.",https://www.yelp.com/user_details?userid=666arAN8fKbUotW8__a8lA
Flavor Face Mobile Food & Catering,"Rocklin, CA",7/3/2018,1,Just ok. After waiting almost an hour was Definetly a disappointment. They ran out of the chili fries we ordered and the wings were the hottest spicy Jamaican wings I've tried- almost unedible. Also $12 for 6 wings is ridiculous.,https://www.yelp.com/user_details?userid=SbwGOmMu9zqRvP8c67icnQ
Flavor Face Mobile Food & Catering,"The Pocket-Greenhaven, Sacramento, CA",1/24/2018,5,The Artichoke Melt is sooooo good! I even liked the fresh potato chips!! So rich and decadent! I've also ordered the Jamaican Wings and they were so good I stalked the truck to two separate locations to get them again! I haven't had everything but if they taste anything like the other menu items I'd bet 100% they are Bomb!!,https://www.yelp.com/user_details?userid=80yPbXtKyzF__H8qS-Q_Zw
Flavor Face Mobile Food & Catering,"Sacramento, CA",9/25/2016,3,"The food truck was at a event at The Barn in West Sacramento. As the line inched forward, several items began to sell out (including the crab mac &amp; cheese grilled cheese). There were also several customers that already paid, but was later told they had to order something else. I went with the crunchy beef sope- marinated crispy sirloin, spicy kimchi, sweet chili sauce. rice puffs, shallot, and warm sope. I was a bit disappointed with this. It would've been better if the sirloin was tender and the dish was sweeter than I would've liked. It was also difficult to eat the masa. Even though I didn't enjoy this too much, I know their menu changes regularly. I am interested in trying their other items.",https://www.yelp.com/user_details?userid=ep8NBpLx5cfwy2CaE7cG4A
Flavor Face Mobile Food & Catering,"Fair Oaks, CA",2/5/2018,5,We had Flavor Face cater with their food truck at our son's 40th Birthday Party over the weekend!  The Crab Mac N Cheese grilled sandwich was scrumptiously delicious!  We had 4 choices to choose from and every guest had rave reviews!!  Thank you for catering our event!!,https://www.yelp.com/user_details?userid=1Ap4RYE__1vVdUK1J1lITQ
Flavor Face Mobile Food & Catering,"Rancho Cordova, CA",6/1/2017,3,"My old boss told me about the yummy food on this truck. A co-worker and I went to the food trucks on a friday. The gyro truck line was crazy, so I decided to check out Flavor Face. I couldn't decide between the shrimp tempura po boy or the crab mac n cheese grilled cheese. I decided on the crab mac n cheese grilled cheese. Not a bad price for a crab sandwich. We only get 30 mins for lunch and it look 27 mins to get my food people that ordered food way after me got their food and were halfway back to the office. Was the sandwich worth the wait? No, only if I was in a restaurant. Was the sandwich good? Hella ya it was good! The homemade chips were good as well. Next time, I'll try the tempura shrimp po boy, maybe I'll get my food before my lunch is over.",https://www.yelp.com/user_details?userid=8GrR8ZAh_z1cZDBuhA3Zfw
Flavor Face Mobile Food & Catering,"Sacramento, CA",8/9/2016,5,"I sampled some of the Flavor Face fare during a Yelp event, and I would definitely stop by next time I see the truck. <br><br>The crab Mac and Cheese is a true treat. Cradled between two crunchy pieces of fried bread are clumps of chewy gooey Mac and Cheese with bits of crab. The crab is not overwhelming and although it's very cheesy the sandwich isn't too greasy. <br><br>My friend thinks bits of jalapeño would complete the sandwich, while I disagree. Bacon bits though? That's another story. Maybe the owner, who was super nice, can consider some popular add ons for a small charge?<br><br>The watermelon salad was also refreshing and a perfect accompaniment to the heavier sandwich.<br><br>Your stomach won't regret it if you visit Flavor Face.",https://www.yelp.com/user_details?userid=HxowYMzG-LVo6X0XhhLzXA
Flavor Face Mobile Food & Catering,"Vallejo, CA",9/22/2016,3,"Found Flavor Face at SactoMofo and was suuuper excited when I saw they had the grilled cheese mac and cheese lobster roll! <br><br>It was $12 for the sandwich and some chips. Food was made in a timely manner, and then it was time for the taste test.<br><br>I split half with my friend so we could be fatty's at the other trucks that were there, and sadly I wasn't impressed. The texture was excellent and it was super buttery, though I couldn't taste the crab or the mac and cheese. Now maybe my half just sucked, because my friend liked it lol. The chips were hella salty and we weren't a big fan of them.",https://www.yelp.com/user_details?userid=J5eM7NUZkicYOPcEaLbpLw
Flavor Face Mobile Food & Catering,"Fairfield, CA",8/21/2015,5,"5 WORDS: Grilled Crab Mac and Cheese.  This food truck was at the UC Davis campus on a Saturday for an event, and I'm so glad I decided to try it!<br><br>Mac and cheese is my favorite food, so I can be pretty critical of it... But trust me, the sandwich was on point.  The meal came with a side of chips as well for $10 total.  The sandwich is filling enough to share with someone else, but delicious enough to selfishly  finish on your own in one sitting.  <br><br>They also had peruvian fries, and something called ""Oh yeah!"" on the menu, but those were sold out by the time I got there so it must be good. I plan to check that out next time.",https://www.yelp.com/user_details?userid=pkZggislB22K6C8zQv8gIw
Flavor Face Mobile Food & Catering,"Roseville, CA",,5,Just had the grilled cheese crab and Mac at the Capitol and it was delicious! The sandwich was fresh at the right temperature. Great job!,https://www.yelp.com/user_details?userid=Lgx2dyIuoTm9eqRjWnqrHQ
Flavor Face Mobile Food & Catering,"Sacramento, CA",5/29/2018,5,"Flavor Face is a must try for the food truck enthusiast.  Their offerings are unique, quality ingredients are used, and the execution is very good.  <br><br>I've had a pretty amazing shrimp sandwich. Pretty much the best I've had, though I wish the tails were removed.  I guess it makes for a prettier Instagram pic, but I had to go through the sandwich and remove them before enjoying the goodness.  The side of potatoes that came with it were insanely delicious too.  <br><br>Yesterday I tried the crab mac n cheese sandwich at the Sactomofo8.  I have no idea how some of the other trucks had crazy lines and there was barely a line for Flavor Face.  Maybe they were hidden a bit in the corner, but still.  Anyway that sandwich was great, very flavorful.  You could taste the crab in it, the ratio of the mac to crab was nice that way.  They make a fabulous side of chips too. <br><br>I'd upload a pic, but mine is exactly the same as Rich L's. <a href=""http://www.yelp.com/biz_photos/flavor-face-mobile-food-and-catering-sacramento?select=y-cb4igmRSyOrd7gLHzdvg#y-cb4igmRSyOrd7gLHzdvg"">yelp.com/biz_photos/flav…</a>  Look how perfect that thing is.  <br><br>These guys consistently know how to grill a piece of bread without getting it excessively greasy. Same could be said for frying the chips or the potato side I've had.  It's all been perfectly cooked.<br><br>Most of the menu items I've noticed are pretty decadent, but they have had some vegetarian things or quinoa salads as well.  There are always interesting items so it's worth keeping an eye out for their appearances at SactoMofo events or breweries.    Recommended.",https://www.yelp.com/user_details?userid=ZbHkj6HH4udAwi6MMx2SjA
Mama Kim Cooks,"Rancho Cordova, CA",1/16/2014,5,"The fish tacos are amazing! I hit up this truck every time they are at CalPERS. You get two tacos and sweet potato chips for $10. A little pricey but totally worth it. Note get here early because they have run out of the tacos. Also, do NOT forget the napkins!!!!!",https://www.yelp.com/user_details?userid=UsI_Gm6hDm8te2dTmzECeA
Mama Kim Cooks,"Concord, CA",3/12/2014,4,My Fiance and I recently stopped by to do food tasting as we were looking for a catering company to cater out wedding reception. We Instantly fell in love with the place. Annie was great in setting up an appointment for us to come in and Kim who I think is the owner was great in explaining what sort of food they offer and she was a great host.<br><br>After leaving we immediately decided that even if we don't decide to have them cater our reception we will definitely be coming back for some food soon.,https://www.yelp.com/user_details?userid=VUAxifmXZ1MFy0gUroggqg
Mama Kim Cooks,"Sacramento, CA",6/29/2015,5,Mama Kim catered my wedding and the food was AMAZING! Everyone complimented on how great it tasted and the fact that it was unique and not "boring wedding food."  That is exactly what we were going for and Mama Kim delivered!!,https://www.yelp.com/user_details?userid=wmub7XUFUZAyZgdAZjk3vQ
Mama Kim Cooks,"Roseville, CA",11/18/2013,4,"I feel so conflicted about this review. <br><br>SMH. <br><br>Been here twice now. The first time was 5-star all-around. We had a large brunch party (13ish ladies + one *ahem*adorable*ahem* infant that may or may not be related to me) and they accomodated our party without a hitch. Food was on point. Service, too. (Server wasn't bad to look at either. I'm just saying.)<br><br>Second time, not so much. My dish (baked french toast) wasn't cooked completely. I was only able to eat a few bites of it. Service not so hot either. Infant still cute as hell tho. <br><br>Saving grace? The band. Oh my, the band. For a music whore like myself this could save probably ANY meal (except for that Yard House steak that one time...*shivers*....). Just three guys: a guitarist, an amazing pianist who plays blind better than I EVER could with full sight, and Phillip, the restaurant co-owner slash trio's lead vocalist.<br><br>There's something about enjoying a mimosa to a jazzy live rendition of Dock Of The Bay that just sets your soul (and tummy) to feeling right. <br><br>Go. Eat. Drink. Tap your toes. Sing along. <br><br>See you there.",https://www.yelp.com/user_details?userid=fOsvm2at3qMfcky3MvRL1w
Mama Kim Cooks,"Sacramento, CA",5/21/2014,5,This is a hidden gem!  I wished no one was looking so that I may eat all the crumbs on my plate.  I love the dessert.  There's so much flavor in each bite.,https://www.yelp.com/user_details?userid=0Nlykc2i0RUxSAH7Pbgi6A
Mama Kim Cooks,"Folsom, CA",12/9/2014,1,"As you read this review please keep in mind this is about their catering business, as I see many of these reviews are not, even though that's the Mama Kim Cooks business. Mama Kim Cooks catered my wedding this past October. I don't even know where to start with how upsetting the entire experience was. Please note that this is my ONLY 'bad review' I have ever given on Yelp. I do not believe in bad mouthing businesses. Please also note that this review comes after hearing NOTHING back from the staff here after my mom and I wrote a letter giving them ample time to make right what they did, but a month has passed and we have heard nothing and I feel this is the only way for me to feel I have some power left in this situation. <br>First I'll state what everyone else has, the food is excellent. And that was a reason we ignored some of the 'red flags' in the beginning because we really loved their food. Some of the red flags was poor communication as their coordinator Annie would take WEEKS to answer our emails or my questions, whereas all my other vendors would respond within days. That's fine, in the beginning, but as your wedding gets closer, trust me you will want questions answered more quickly. For example THE DAY OF MY WEDDING Annie emailed me 'explaining' why they would be increasing the total bill( 500$) as my wedding venue told them they could absolutely NOT arrive the time of the wedding to start. Excuse me but why would a catering company think it was ever okay to arrive when the guests did? All my friends in the restaurant business told me that is unheard of. So I talk to my parents (yep the DAY OF MY WEDDING I'm discussing this because they are the most unorganized company I have ever seen) We decide to just let it go and not waste our precious time on worrying about something we feel we can't control. Okay fine, <br><br>Now it's dinner time. We had a buffet and paid for 150 people to eat dinner, which included my DJ, two photographers, and all guests of course. We paid for 150 people to have chicken, pork, veggies, cornbread (which we paid extra PER person for), cheese tortellini, and salad, which all tasted great. But 18 of our guests only had a dinner consisting of ONE slice of pork, corn bread and tortellini because they ran out of food. EIGHTEEN OF MY GUESTS. Not one or two people. The BEST part is when my mother went to pay her and asked if they could compensate us  for the EIGHTEEN people (THREE FULL TABLES) that did not get the full meals we paid for, she was so rude, it still infuriates me weeks later. Blaming my guests for going back for seconds or taking too big of portions, AS IF MY GUESTS SHOULD KNOW HOW MUCH FOOD THERE IS? Is this lady insane? and by lady I am speaking of Mama Kim herself who was the one who was incredibly rude to my parents. I have read other reviews on here about her demeanor and this lady is horrible. She is lucky her food is so good because she would never survive in business with her poor customer service skills. <br>So not only did we pay an additional 500$ (as we were informed that day), 18 of our guests didn't get the meal we paid for them to have. <br>Now let's talk about bartenders. I enjoy bars often actually, and a great bartender is the best. These two people, YELLED at my MOH for asking for champagne for her and I before the wedding, mind you all the alcohol was bought privately by my husband and I and Mama Kim's did not supply a drop. After the wedding several of my friends told me the bartenders were incredibly rude and looked miserable to be there. I hate that my guests, who are people my husband and I hold so close to our hearts, were treated like this. Maybe these bartenders knew and hated us in a past life, because they freely gave away all our alcohol when the wedding was over. As one of my best friends recalled their words specifically were, 'Once we are done, it's free to take'. Who the HELL do you people think you are? My husband and I didn't get any of the left over wedding wine or champagne. Thankfully many of our guests who did take some in the moment, brought it to us the next day, but how embarrassing. I feel like I paid 6,500$ for a bunch of street thugs who possess no manners or common sense, to cater our wedding. I hope no bride goes through what we went through with these people! Lot's of places have great food. It's not worth it!",https://www.yelp.com/user_details?userid=P7ww78BthQ_SMrG0QE5O8Q
Mama Kim Cooks,"Carmichael, CA",3/26/2015,5,Finally tried Mama Kim's food truck at CalPERS today!  These are the best fish tacos EVER!!!  I have tried many a fish tacos but these were the best hands down!!!  I am not kidding....lol!!!,https://www.yelp.com/user_details?userid=Tq6-ECwH7eZLFWLcNeaJJw
Mama Kim Cooks,"Gig Harbor, WA",9/1/2013,5,"Enjoyed Sunday brunch.  Crab eggs Benedict with spinach. Sauce was delicious. Served with fried green tomatoes. Also,  chicken and waffles. Finished with bananas foster, butterscotch pudding and pecan pie. Split with 3 people. Everything was delicious and the freshness of the ingredients was a highlight. <br>Service was outstanding (Lelani). Fast and friendly. I liked the use of the ipad to show pictures of the entrees-a great talking point. <br>Restaurant was full and upbeat. Live blues music added a great vibe.<br>Drove up from elk grove and will gladly drive back again. Thanks Mama Kim!",https://www.yelp.com/user_details?userid=T8FVfFAS8DvHUFNATNI4PQ
Mama Kim Cooks,"San Ramon, CA",9/14/2013,1,"Horrible service, horrible food. Ordered rack of pork and got sliced pork because they ran out. Seriously?",https://www.yelp.com/user_details?userid=NK6EC6Z2l4iKSvIo5PsnqQ
Mama Kim Cooks,"Sacramento, CA",10/13/2014,4,Had the tritip and slaw sandwich and homemade chips. Very nice lots of meat and super flavourful.,https://www.yelp.com/user_details?userid=TOyJILeOUOX6d5_duT_11w
Mama Kim Cooks,"Sacramento, CA",11/6/2014,5,My cousin got to have Mama Kim's food truck at his second birthday party.. Best idea ever! I have no clue how much they paid for everything. All I know is.. Their food is delicious! I got fish tacos with sweet potato chips. I remember my cousin's grandma also got Mama Kim's catering at a party as well. Must I say.. I really love their food!,https://www.yelp.com/user_details?userid=KOIU7EYtxblAe5vSZrPO2Q
Mama Kim Cooks,"Lodi, CA",3/11/2015,5,"I always look forward to the Mama Kim food truck visiting our neighborhood! The fish tacos are fantastic and that is coming from someone that typically would not even try fish tacos. The sweet potato chips are delicious too! At first I thought $10.00 was high for a food truck. Now, I won't even hesitate to pay the $10.00.Well worth it!",https://www.yelp.com/user_details?userid=PV24l-2NNffapOdZAkPjUg
Mama Kim Cooks,"Roseville, CA",2/23/2012,2,"I've been meaning to write this review for a while...<br><br>I got the pork sandwich with jalapenos and sweet potatoes chips...Eh.  The chips were so greasy and the sandwich was nothing to write home about.  The people working the cart were not friendly, and really $10 for a sandwich the size of a hamburger and a child-size handful of chips?!?!  how silly.  <br><br>Want a good sandwich? Go to the other three great trucks in the area; Mini-Burger, Drewskies, and Wicked.  The food, serivce and prices are much more appealing.",https://www.yelp.com/user_details?userid=pjXnkERROueSXogUIpf8pg
Mama Kim Cooks,"Elk Grove, CA",1/3/2015,5,"I would say a little pricey but honestly  worth it. The food was so hearty and filling while looking decieveingly small at first. Also, it is like gourmet street food. I need to find this food truck again!!!!",https://www.yelp.com/user_details?userid=R-rWISn1IVfIfwQV1OxG5Q
Mama Kim Cooks,"Roseville, CA",9/28/2014,1,"I was very disappointed, they were dis-organized plus the food came out late. <br>This is my first review but I think people need to know the experience I had.",https://www.yelp.com/user_details?userid=6gHF6VXJLGoAdWAmWnzOMQ
Mama Kim Cooks,"Eden Prairie, MN",9/8/2012,4,"This is one of my favorite trucks. Fresh ingredients and a menu that always seems to have something new on it. Of course,  I always get a salad because their dressings are beyond delicious. Whenever they are in my neck of the woods downtown, I do what I can to grab lunch.  Give them a try!",https://www.yelp.com/user_details?userid=0uFOd4G3bATeyp5AsDBvzw
Mama Kim Cooks,"Upland, CA",2/4/2015,5,"Wow!! I had this food truck for the first time tonight and I definitely recommend the fish tacos! The fish was fresh and perfectly cooked, the slaw was delicious and the sauce on top was very tasty! I really enjoyed the fresh made sweet potato chips as well. Cant wait to try the other menu items!",https://www.yelp.com/user_details?userid=qCHbA5C8y5IWaQRykqoysQ
